latitude,longitude,depth,mag,magType,gap,dmin,rms,id,place,depthError,magError,magNst,year,month,time_seconds,country
32.0014,83.7165,10.0,4.0,mb,138.0,4.841,0.83,us70003dzi,western Xizang,1.8,0.212,6.0,2019.0,4.0,1556542522.0,western Xizang
23.8569,95.6844,10.0,4.4,mb,146.0,1.318,0.95,us70003d0d,"132 km E of Mawlaik, Myanmar",2.0,0.38,2.0,2019.0,4.0,1556383676.0,Myanmar
26.4403,93.0258,43.81,4.6,mb,63.0,1.365,0.71,us70003cvu,"31 km SE of Tezpur, India",4.8,0.076,52.0,2019.0,4.0,1556346422.0,India
23.5884,95.1868,35.38,4.5,mb,117.0,1.032,0.77,us70003c8v,"80 km E of Mawlaik, Myanmar",10.0,0.135,16.0,2019.0,4.0,1556235479.0,Myanmar
10.9578,91.7043,10.0,4.2,mb,223.0,1.233,1.0,us70003c3k,"137 km SW of Bamboo Flat, India",2.0,0.141,14.0,2019.0,4.0,1556218252.0,India
34.8762,82.5526,10.0,4.5,mb,86.0,6.84,0.51,us70003bb4,western Xizang,1.9,0.076,51.0,2019.0,4.0,1556107002.0,western Xizang
27.7651,85.0667,27.34,4.7,mb,47.0,1.556,0.71,us70003b3q,"22 km WNW of Kirtipur, Nepal",3.7,0.043,165.0,2019.0,4.0,1556066671.0,Nepal
28.4073,94.5605,14.0,5.9,mww,20.0,3.271,0.85,us70003axc,"22 km SE of Shi Yomi, India",1.8,0.062,25.0,2019.0,4.0,1556050550.0,India
10.2311,92.3966,10.0,4.5,mb,183.0,1.456,0.91,us70003ft8,"Andaman Islands, India region",1.9,0.271,7.0,2019.0,4.0,1556028881.0,India region
20.5992,94.1897,62.83,4.2,mb,185.0,2.105,0.63,us70003en8,"72 km WNW of Yenangyaung, Myanmar",9.6,0.166,10.0,2019.0,4.0,1555830101.0,Myanmar
12.4345,93.5064,105.87,4.2,mb,106.0,1.075,0.69,us70003bdi,"118 km NE of Bamboo Flat, India",10.3,0.215,7.0,2019.0,4.0,1555335229.0,India
22.7481,93.4162,56.21,4.6,mb,67.0,0.199,0.68,us7000364c,"23 km WNW of Hakha, Myanmar",6.6,0.053,109.0,2019.0,4.0,1555292385.0,Myanmar
29.5192,81.2864,10.0,4.0,mb,180.0,5.094,1.06,us7000362n,"44 km NE of Dipayal, Nepal",1.9,0.173,9.0,2019.0,4.0,1555281762.0,Nepal
32.3783,89.2588,10.0,4.5,mb,76.0,3.111,1.27,us700035zg,"282 km WNW of Nagqu, China",1.9,0.09,36.0,2019.0,4.0,1555266666.0,China
14.069,93.1441,10.0,4.5,mb,56.0,2.43,0.46,us700035l2,"266 km N of Bamboo Flat, India",1.9,0.092,35.0,2019.0,4.0,1555196570.0,India
11.8466,92.8676,48.25,4.7,mb,59.0,0.225,0.88,us700034xc,"23 km NE of Bamboo Flat, India",4.6,0.048,131.0,2019.0,4.0,1555068180.0,India
30.1742,87.4938,10.0,4.5,mb,76.0,3.188,0.9,us700034w6,"169 km NW of Rikaze, China",1.8,0.062,77.0,2019.0,4.0,1555061270.0,China
10.5622,93.7769,10.0,4.2,mb,163.0,1.486,1.1,us700038jr,"166 km SE of Port Blair, India",1.9,0.216,8.0,2019.0,4.0,1555034219.0,India
13.1345,95.4198,10.0,5.1,mww,31.0,2.999,0.98,us2000kc24,"Andaman Islands, India region",1.8,0.052,35.0,2019.0,4.0,1554688492.0,India region
30.7239,70.2978,10.0,4.5,mb,117.0,3.854,0.98,us2000kakr,"33 km W of Taunsa, Pakistan",1.9,0.097,31.0,2019.0,4.0,1554430818.0,Pakistan
25.4467,94.4235,61.78,5.1,mww,23.0,1.217,0.52,us2000ka3r,"25 km SSW of Phek, India",6.3,0.093,11.0,2019.0,4.0,1554363930.0,India
7.7077,94.354,10.0,4.6,mb,128.0,3.564,0.76,us2000k8ds,"227 km NNW of Sabang, Indonesia",1.9,0.098,31.0,2019.0,4.0,1554101800.0,Indonesia
7.7978,94.4325,10.0,4.3,mb,172.0,3.571,0.51,us700033pd,"232 km NNW of Sabang, Indonesia",1.9,0.161,11.0,2019.0,4.0,1554094449.0,Indonesia
7.7948,94.4455,10.0,4.7,mb,62.0,3.56,0.98,us2000k8aj,"231 km NNW of Sabang, Indonesia",1.8,0.094,34.0,2019.0,4.0,1554085685.0,Indonesia
7.7111,94.4094,10.0,4.7,mb,157.0,3.527,0.57,us2000k89y,"225 km NNW of Sabang, Indonesia",1.9,0.087,40.0,2019.0,4.0,1554082460.0,Indonesia
7.7505,94.0496,10.0,4.4,mb,182.0,3.816,1.19,us700033p3,"248 km NW of Sabang, Indonesia",1.8,0.126,18.0,2019.0,4.0,1554080689.0,Indonesia
7.806,94.364,10.0,5.0,mww,26.0,3.625,0.79,us2000k87i,"236 km NNW of Sabang, Indonesia",1.8,0.069,20.0,2019.0,4.0,1554077023.0,Indonesia
8.3118,94.6243,10.0,4.8,mb,77.0,3.834,0.87,us2000k889,"278 km NNW of Sabang, Indonesia",1.9,0.071,62.0,2019.0,3.0,1554076790.0,Indonesia
7.8278,94.2402,10.0,5.2,mww,26.0,3.728,0.89,us2000k87x,"245 km NNW of Sabang, Indonesia",1.7,0.073,18.0,2019.0,3.0,1554076001.0,Indonesia
7.7758,94.3057,10.0,4.9,mww,43.0,3.645,0.85,us2000k87s,"236 km NNW of Sabang, Indonesia",1.8,0.103,9.0,2019.0,3.0,1554075883.0,Indonesia
7.8123,94.4571,10.0,4.4,mb,97.0,3.564,0.46,us2000kcfe,"232 km NNW of Sabang, Indonesia",1.6,0.087,38.0,2019.0,3.0,1554075525.0,Indonesia
25.3484,95.5572,125.53,4.1,mb,58.0,1.595,0.5,us2000k7vt,"111 km ESE of Phek, India",7.1,0.112,22.0,2019.0,3.0,1554014540.0,India
11.1534,95.1558,10.0,5.2,mb,35.0,5.034,0.88,us2000k69x,"268 km ESE of Port Blair, India",1.8,0.039,221.0,2019.0,3.0,1553742493.0,India
30.9591,70.1131,23.99,4.2,mb,115.0,3.683,1.06,us2000k5xx,"58 km WNW of Taunsa, Pakistan",5.3,0.146,14.0,2019.0,3.0,1553706830.0,Pakistan
18.9768,94.3994,57.54,4.3,mb,171.0,3.053,0.85,us1000jmhe,"88 km W of Pyay, Myanmar",8.0,0.111,23.0,2019.0,3.0,1553704762.0,Myanmar
20.6982,93.4157,35.0,4.7,mb,223.0,1.941,0.32,us2000k9nt,"81 km NE of Sittwe, Myanmar",2.0,0.389,4.0,2019.0,3.0,1553608332.0,Myanmar
24.3186,93.5079,56.65,4.6,mb,76.0,0.728,0.82,us1000jl91,"16 km W of Chur?ch?ndpur, India",5.3,0.085,41.0,2019.0,3.0,1553517685.0,India
30.9605,70.0381,10.0,4.8,mb,102.0,3.667,0.86,us1000jl8e,"65 km WNW of Taunsa, Pakistan",1.8,0.055,103.0,2019.0,3.0,1553513126.0,Pakistan
22.1287,94.167,86.04,4.3,mb,146.0,0.732,0.36,us2000k966,"80 km SE of Hakha, Myanmar",7.4,0.178,9.0,2019.0,3.0,1553489801.0,Myanmar
33.4611,96.5758,10.0,4.2,mb,93.0,5.97,1.15,us1000jkpi,"264 km NNW of Qamdo, China",1.9,0.118,20.0,2019.0,3.0,1553349205.0,China
13.9762,93.1001,10.0,4.9,mww,80.0,5.854,0.61,us1000jkna,"255 km N of Bamboo Flat, India",1.8,0.086,13.0,2019.0,3.0,1553340841.0,India
14.1145,93.0433,10.0,5.2,mww,56.0,5.899,0.63,us1000jkn9,"269 km N of Bamboo Flat, India",1.8,0.066,22.0,2019.0,3.0,1553340567.0,India
25.6452,90.9083,10.0,4.4,mb,160.0,0.859,0.75,us1000jjsb,"38 km WNW of Nongstoin, India",1.9,0.098,30.0,2019.0,3.0,1553178652.0,India
22.8271,93.9612,37.59,4.3,mb,81.0,0.381,0.59,us1000jjk8,"30 km ESE of Falam, Myanmar",7.3,0.096,31.0,2019.0,3.0,1553125062.0,Myanmar
31.0122,70.0655,10.0,4.6,mb,133.0,3.622,0.75,us1000jjhp,"65 km WNW of Taunsa, Pakistan",1.9,0.067,66.0,2019.0,3.0,1553115123.0,Pakistan
11.9231,92.8488,56.99,4.9,mb,90.0,0.284,0.88,us1000jj58,"Andaman Islands, India region",6.1,0.06,89.0,2019.0,3.0,1553077655.0,India region
21.9349,94.4682,99.63,4.6,mb,92.0,1.069,0.94,us1000ji13,"71 km WSW of Monywa, Myanmar",7.2,0.077,50.0,2019.0,3.0,1552928070.0,Myanmar
27.4854,76.867,10.0,4.0,mb,98.0,6.883,0.74,us1000jh8z,"13 km W of Govindgarh, India",1.0,0.119,19.0,2019.0,3.0,1552779688.0,India
24.0646,94.6842,96.09,4.0,mb,127.0,0.387,1.22,us1000jkdd,"54 km NNE of Mawlaik, Myanmar",5.2,0.122,18.0,2019.0,3.0,1552764220.0,Myanmar
23.0149,93.9436,79.79,4.5,mb,35.0,0.488,0.68,us1000jere,"29 km ENE of Falam, Myanmar",6.8,0.078,48.0,2019.0,3.0,1552484644.0,Myanmar
11.8129,93.6513,115.85,4.5,mb,83.0,0.902,1.01,us1000jddw,"99 km E of Port Blair, India",6.7,0.089,37.0,2019.0,3.0,1552266869.0,India
9.9158,92.8115,35.0,4.7,mb,125.0,1.73,1.43,us1000jimq,"193 km S of Port Blair, India",2.0,0.152,16.0,2019.0,3.0,1552224006.0,India
28.4813,69.5192,10.0,4.4,mb,125.0,6.054,0.56,us1000jbr8,"8 km NW of Kashmor, Pakistan",1.9,0.115,22.0,2019.0,3.0,1551941053.0,Pakistan
30.1682,87.368,10.0,4.1,mb,141.0,3.295,1.24,us1000jgar,"178 km NW of Rikaze, China",1.9,0.106,24.0,2019.0,3.0,1551833151.0,China
20.2344,72.8943,10.0,4.0,mb,162.0,13.368,1.11,us1000j959,"11 km WSW of Silvassa, India",1.8,0.119,19.0,2019.0,3.0,1551419066.0,India
24.0741,90.2941,10.0,3.7,mb,230.0,2.054,0.2,us2000jp8l,"20 km E of Mirz?pur, Bangladesh",2.0,0.355,2.0,2019.0,2.0,1551156597.0,Bangladesh
28.3929,69.0618,10.0,4.2,mb,149.0,6.129,0.77,us2000jn2d,"14 km NNE of Tangwani, Pakistan",2.0,0.152,12.0,2019.0,2.0,1551129166.0,Pakistan
10.2536,93.7785,10.0,4.3,mb,175.0,5.977,1.14,us2000jmh9,"192 km SE of Port Blair, India",1.9,0.129,17.0,2019.0,2.0,1551028331.0,India
29.3387,77.3166,10.0,4.0,mb,198.0,5.515,0.61,us2000jkem,"4 km ENE of K?ndhla, India",2.0,0.26,4.0,2019.0,2.0,1550629774.0,India
33.4367,76.7294,23.88,4.5,mb,83.0,2.898,0.74,us2000jjcb,"14 km WSW of Padam, India",5.9,0.1,29.0,2019.0,2.0,1550444010.0,India
18.3005,94.8807,35.0,4.1,mb,114.0,3.089,0.75,us2000jpmv,"46 km W of Myanaung, Myanmar",2.0,0.151,12.0,2019.0,2.0,1550391775.0,Myanmar
22.4139,92.8472,10.0,4.8,mb,39.0,0.731,1.16,us2000jj1j,"16 km WSW of Saiha, India",1.5,0.062,82.0,2019.0,2.0,1550372312.0,India
25.5862,95.6268,48.48,4.1,mb,188.0,1.809,1.0,us2000jnzs,"110 km SE of Tuensang, India",19.3,0.233,5.0,2019.0,2.0,1550268693.0,India
13.4538,91.7532,10.0,4.4,mb,82.0,2.032,0.66,us2000jgu3,"220 km NNW of Bamboo Flat, India",1.9,0.1,32.0,2019.0,2.0,1550002881.0,India
14.3974,85.73,10.0,4.9,mb,78.0,7.358,0.83,us2000jghn,Bay of Bengal,1.6,0.068,68.0,2019.0,2.0,1549935147.0,Bay of Bengal
27.3345,96.3645,10.0,5.0,mww,35.0,3.608,1.25,us2000jfur,"68 km SSE of Tezu, India",1.8,0.069,20.0,2019.0,2.0,1549768925.0,India
29.2915,87.2699,10.0,4.2,mb,65.0,3.387,0.97,us2000jele,"155 km NNE of Lobujya, Nepal",1.9,0.09,34.0,2019.0,2.0,1549517748.0,Nepal
23.8991,94.3292,33.81,4.4,mb,64.0,0.33,0.84,us2000je7s,"29 km NNW of Mawlaik, Myanmar",5.1,0.092,34.0,2019.0,2.0,1549470085.0,Myanmar
29.2611,87.2216,10.0,4.1,mb,136.0,3.433,1.16,us2000je65,"150 km NNE of Lobujya, Nepal",1.9,0.094,31.0,2019.0,2.0,1549459827.0,Nepal
35.0109,74.2087,10.0,4.0,mb,89.0,1.564,1.35,us2000jdur,"76 km NNW of Bandipura, India",1.9,0.129,16.0,2019.0,2.0,1549401087.0,India
35.103,74.1694,20.67,5.2,mww,19.0,1.629,0.85,us2000jdp4,"87 km NNW of Bandipura, India",3.6,0.059,28.0,2019.0,2.0,1549385226.0,India
35.1073,74.0402,30.14,4.5,mb,68.0,1.587,0.77,us2000jdll,"93 km SSW of Gilgit, Pakistan",5.4,0.089,37.0,2019.0,2.0,1549373912.0,Pakistan
24.5236,93.8824,66.28,4.5,mb,63.0,0.48,0.93,us2000jcth,"9 km S of May?ng Imph?l, India",6.1,0.072,57.0,2019.0,2.0,1549214445.0,India
25.2277,95.2123,101.16,4.1,mb,65.0,1.294,0.73,us2000jcfu,"86 km SE of Phek, India",8.2,0.103,29.0,2019.0,2.0,1549128755.0,India
23.9792,94.4999,82.03,4.0,mb,99.0,0.308,0.69,us2000jheq,"38 km NNE of Mawlaik, Myanmar",5.2,0.195,7.0,2019.0,1.0,1548889979.0,Myanmar
18.2393,96.0814,27.66,4.5,mb,72.0,2.079,0.91,us2000j9kz,"46 km SW of Pyu, Myanmar",5.9,0.102,28.0,2019.0,1.0,1548647559.0,Myanmar
24.4032,94.0239,65.34,4.7,mb,69.0,0.305,0.81,us2000j9j5,"11 km SSE of Kakching, India",5.7,0.076,52.0,2019.0,1.0,1548632756.0,India
24.8046,94.3026,67.97,4.7,mb,142.0,0.572,1.1,us2000j9cu,"29 km ENE of Yairipok, India",7.0,0.12,21.0,2019.0,1.0,1548564560.0,India
24.3098,93.8919,55.87,4.6,mb,44.0,0.381,1.02,us2000j8v7,"22 km E of Chur?ch?ndpur, India",5.4,0.063,76.0,2019.0,1.0,1548436028.0,India
24.0031,94.8664,47.2,4.5,mb,73.0,0.564,0.98,us2000j8rt,"61 km NE of Mawlaik, Myanmar",5.8,0.084,41.0,2019.0,1.0,1548426546.0,Myanmar
27.2579,86.9202,10.0,4.3,mb,162.0,0.704,0.58,us2000j7bw,"15 km NW of Bhojpur, Nepal",1.9,0.104,26.0,2019.0,1.0,1548175515.0,Nepal
30.3859,87.6754,9.97,4.7,mb,83.0,2.533,0.72,us2000j6mj,"171 km NW of Rikaze, China",3.6,0.067,67.0,2019.0,1.0,1547996799.0,China
30.3908,87.6229,9.85,5.2,mb,37.0,6.09,0.67,us2000j6mf,"175 km NW of Rikaze, China",3.2,0.038,233.0,2019.0,1.0,1547994510.0,China
14.0245,92.9974,10.0,4.5,mb,72.0,2.367,0.69,us2000j5qx,"258 km N of Bamboo Flat, India",1.9,0.104,27.0,2019.0,1.0,1547817579.0,India
27.0774,88.9007,10.0,3.8,mb,161.0,2.052,0.58,us2000j4ua,"27 km NW of Samtse, Bhutan",2.0,0.192,7.0,2019.0,1.0,1547682971.0,Bhutan
24.8046,96.3344,10.0,4.7,mb,53.0,1.939,0.66,us2000j4r3,"109 km WNW of Bhamo, Myanmar",1.8,0.073,57.0,2019.0,1.0,1547674775.0,Myanmar
32.965,87.1476,10.0,4.2,mb,127.0,4.707,1.04,us2000j3y1,western Xizang,1.9,0.103,26.0,2019.0,1.0,1547506541.0,western Xizang
13.0839,91.6733,10.0,4.4,mb,97.0,1.763,0.88,us2000j8vw,"190 km NW of Bamboo Flat, India",1.9,0.143,14.0,2019.0,1.0,1547217993.0,India
34.3645,78.2373,34.51,4.6,mb,86.0,4.188,0.65,us2000j2bz,"64 km ENE of Leh, India",5.1,0.114,23.0,2019.0,1.0,1547088724.0,India
31.9269,68.9624,28.92,4.4,mb,104.0,2.607,1.06,us2000j1xw,"70 km SW of Wana, Pakistan",6.3,0.124,19.0,2019.0,1.0,1547044395.0,Pakistan
34.2031,78.0505,10.0,4.3,mb,148.0,6.159,1.14,us2000j0y0,"43 km E of Leh, India",2.0,0.16,11.0,2019.0,1.0,1546816242.0,India
11.7558,93.3604,111.1,4.5,mb,94.0,6.195,1.04,us2000j01m,"67 km E of Port Blair, India",8.6,0.093,34.0,2019.0,1.0,1546524224.0,India
21.8261,93.5644,57.57,4.2,mb,162.0,0.812,0.35,us2000izfp,"90 km S of Hakha, Myanmar",8.7,0.186,8.0,2018.0,12.0,1546263191.0,Myanmar
12.8155,93.5007,75.11,4.4,mb,111.0,1.369,0.86,us2000iy4l,"150 km NE of Bamboo Flat, India",8.5,0.139,18.0,2018.0,12.0,1545929169.0,India
23.3862,94.5614,90.96,5.0,mb,42.0,0.873,0.71,us2000ixwx,"32 km SSE of Mawlaik, Myanmar",5.5,0.073,59.0,2018.0,12.0,1545870950.0,Myanmar
8.0837,93.6636,88.19,4.3,mb,180.0,3.663,0.6,us2000j3sq,"Nicobar Islands, India region",9.3,0.122,19.0,2018.0,12.0,1545834981.0,India region
30.2227,87.4245,10.0,4.2,mb,96.0,2.318,1.2,us2000ix7f,"177 km NW of Rikaze, China",1.9,0.11,23.0,2018.0,12.0,1545676840.0,China
26.4496,96.6002,115.7,4.7,mb,32.0,3.035,1.36,us2000iwsy,"34 km NW of Sarupathar, India",7.9,0.058,91.0,2018.0,12.0,1545597139.0,India
30.1798,87.4547,10.0,4.9,mb,93.0,2.283,1.21,us2000j2x3,"172 km NW of Rikaze, China",1.9,0.12,22.0,2018.0,12.0,1545593816.0,China
30.4684,86.7946,10.0,5.0,mb,110.0,2.501,1.44,us2000j2xb,"197 km NE of Saga, China",2.0,0.133,18.0,2018.0,12.0,1545593720.0,China
30.4079,87.62,10.0,5.8,mww,32.0,2.54,1.18,us2000iws8,"177 km NW of Rikaze, China",1.7,0.061,26.0,2018.0,12.0,1545593542.0,China
27.4151,96.382,10.0,4.3,mb,110.0,3.685,0.7,us2000iwn3,"60 km SSE of Tezu, India",1.9,0.09,35.0,2018.0,12.0,1545564060.0,India
27.7764,85.5548,10.0,4.1,mb,172.0,5.255,0.51,us2000iwg3,"7 km NNE of Nagarkot, Nepal",1.9,0.096,30.0,2018.0,12.0,1545520914.0,Nepal
35.1488,81.0515,7.79,4.6,mb,57.0,6.212,0.85,us2000iuuc,"239 km SSE of Hotan, China",4.3,0.077,55.0,2018.0,12.0,1545153681.0,China
8.6753,94.6116,117.35,4.6,mb,109.0,4.135,0.76,us2000it3d,"Nicobar Islands, India region",5.7,0.092,35.0,2018.0,12.0,1544662226.0,India region
30.0498,69.8699,10.0,4.7,mb,98.0,4.532,0.41,us2000iszs,"37 km ENE of Barkhan, Pakistan",1.9,0.089,38.0,2018.0,12.0,1544640082.0,Pakistan
34.3875,70.49,65.03,4.2,mb,171.0,1.205,1.16,us1000i1yc,"Hindu Kush region, Afghanistan",9.0,0.16,11.0,2018.0,12.0,1543937326.0,Afghanistan
24.5152,94.8152,10.0,4.5,mb,72.0,2.172,0.74,us1000i4ai,"76 km E of W?ngjing, India",1.9,0.108,25.0,2018.0,12.0,1543916687.0,India
30.0554,70.3842,20.94,4.1,mb,182.0,4.614,0.56,us1000i0h5,Pakistan,4.0,0.197,7.0,2018.0,12.0,1543758090.0,Pakistan
28.0036,92.6174,10.0,4.8,mb,75.0,2.139,1.31,us1000hznd,"83 km NE of Tawang, India",1.9,0.072,60.0,2018.0,12.0,1543676846.0,India
23.5204,94.274,84.06,4.5,mb,99.0,0.706,0.7,us1000hxrv,"19 km SW of Mawlaik, Myanmar",5.7,0.062,76.0,2018.0,11.0,1543463857.0,Myanmar
30.488,87.8361,10.0,4.1,mb,88.0,2.674,1.29,us1000hxbt,"170 km NW of Rikaze, China",1.9,0.174,9.0,2018.0,11.0,1543386498.0,China
34.064,83.9403,10.0,4.4,mb,88.0,7.498,1.22,us1000hupd,western Xizang,1.9,0.109,24.0,2018.0,11.0,1542750294.0,western Xizang
20.2418,93.6524,44.84,4.5,mb,118.0,2.389,0.96,us1000huhk,"79 km E of Sittwe, Myanmar",6.1,0.099,30.0,2018.0,11.0,1542736159.0,Myanmar
23.3813,94.3227,10.0,4.3,mb,85.0,0.844,0.86,us1000hu10,"30 km SSW of Mawlaik, Myanmar",1.9,0.133,16.0,2018.0,11.0,1542654186.0,Myanmar
21.5181,94.3974,77.05,4.9,mb,57.0,1.341,0.84,us1000htsq,"74 km WNW of Pakokku, Myanmar",5.1,0.062,80.0,2018.0,11.0,1542600474.0,Myanmar
34.0148,83.9006,11.97,4.5,mb,75.0,6.533,0.65,us1000hrp8,western Xizang,3.5,0.087,39.0,2018.0,11.0,1542215448.0,western Xizang
33.5889,89.2206,10.0,4.1,mb,87.0,4.201,0.78,us1000hr6t,western Xizang,2.0,0.131,16.0,2018.0,11.0,1542088063.0,western Xizang
35.1202,81.0792,10.0,4.4,mb,75.0,6.245,0.78,us1000hqnj,"243 km SSE of Hotan, China",1.9,0.098,30.0,2018.0,11.0,1541974273.0,China
29.9248,80.6472,10.0,4.5,mb,109.0,5.746,0.87,us1000hqj0,"14 km NE of D?rchul?, Nepal",1.9,0.096,32.0,2018.0,11.0,1541920051.0,Nepal
32.1754,69.6953,46.98,4.0,mb,205.0,2.421,1.12,us1000hqhi,"17 km SE of Wana, Pakistan",9.3,0.144,13.0,2018.0,11.0,1541900147.0,Pakistan
23.9724,93.3925,52.39,5.2,mww,60.0,0.868,0.7,us1000hqbh,"47 km E of Darlawn, India",5.2,0.078,16.0,2018.0,11.0,1541870146.0,India
30.5052,87.9351,10.0,4.4,mb,87.0,2.721,0.84,us2000i7t3,"166 km NNW of Rikaze, China",1.8,0.109,24.0,2018.0,11.0,1541558042.0,China
24.3823,94.3399,64.34,4.2,mb,101.0,0.156,0.67,us2000i7rq,"36 km SE of W?ngjing, India",4.8,0.124,18.0,2018.0,11.0,1541544642.0,India
32.8748,90.3241,10.0,4.7,mb,74.0,3.235,1.07,us2000i7bi,"225 km NW of Nagqu, China",1.9,0.063,76.0,2018.0,11.0,1541483023.0,China
19.9145,95.4886,10.0,4.6,mb,162.0,1.68,0.68,us2000i74f,"11 km SSW of Taungdwingyi, Myanmar",2.0,0.272,4.0,2018.0,11.0,1541447316.0,Myanmar
33.5619,89.3679,6.95,4.5,mb,73.0,4.129,0.46,us2000i6qz,western Xizang,5.0,0.104,27.0,2018.0,11.0,1541341244.0,western Xizang
34.1017,83.9207,14.92,4.6,mb,80.0,6.606,0.77,us2000i684,western Xizang,1.6,0.07,62.0,2018.0,11.0,1541198110.0,western Xizang
29.964,95.158,10.0,4.3,mb,82.0,3.512,0.86,us1000hpqv,"176 km NNE of Shi Yomi, India",1.9,0.107,25.0,2018.0,11.0,1541154715.0,India
30.2891,87.4647,10.0,5.0,mb,63.0,3.23,0.93,us2000i4zp,"179 km NW of Rikaze, China",1.7,0.052,119.0,2018.0,10.0,1541027341.0,China
30.3789,87.6483,10.0,4.7,mb,52.0,2.52,0.95,us2000i4dg,"172 km NW of Rikaze, China",1.8,0.053,108.0,2018.0,10.0,1540950569.0,China
34.0313,77.9427,10.0,4.1,mb,140.0,3.908,0.61,us2000i61q,"36 km ESE of Leh, India",2.0,0.521,4.0,2018.0,10.0,1540828968.0,India
34.3492,78.1903,10.0,4.5,mb,135.0,4.147,0.63,us2000i61m,"59 km ENE of Leh, India",1.9,0.15,16.0,2018.0,10.0,1540825007.0,India
34.2342,78.1243,10.0,4.9,mww,42.0,4.078,0.77,us1000hij3,"50 km E of Leh, India",1.7,0.083,14.0,2018.0,10.0,1540824215.0,India
34.2929,78.0838,10.0,4.6,mb,117.0,4.052,0.74,us1000hie4,"48 km ENE of Leh, India",1.9,0.129,18.0,2018.0,10.0,1540794475.0,India
8.791,93.8375,10.0,4.8,mb,157.0,3.043,0.65,us1000hi90,"Nicobar Islands, India region",1.9,0.1,31.0,2018.0,10.0,1540745623.0,India region
19.0858,95.6347,10.0,4.9,mb,68.0,2.129,0.55,us1000hhxn,"52 km ENE of Pyay, Myanmar",1.9,0.047,145.0,2018.0,10.0,1540631804.0,Myanmar
24.6818,95.1058,120.42,4.3,mb,65.0,0.861,1.08,us1000hhrq,"105 km E of W?ngjing, India",6.3,0.105,29.0,2018.0,10.0,1540586992.0,India
30.4664,87.7783,13.83,4.8,mb,41.0,2.637,0.94,us1000hfnn,"171 km NW of Rikaze, China",4.2,0.06,87.0,2018.0,10.0,1540226976.0,China
30.2176,87.6309,11.42,4.5,mb,92.0,2.362,1.05,us1000hh32,"161 km NW of Rikaze, China",3.7,0.171,16.0,2018.0,10.0,1540221005.0,China
34.1808,83.9736,10.0,4.0,mb,112.0,6.662,1.0,us1000hfjr,western Xizang,2.0,0.164,10.0,2018.0,10.0,1540202910.0,western Xizang
33.5346,89.2072,10.0,4.7,mb,45.0,4.155,0.82,us1000hdsq,western Xizang,1.8,0.073,56.0,2018.0,10.0,1539849119.0,western Xizang
33.5233,89.2541,10.0,4.2,mb,112.0,4.13,1.25,us1000hd7q,western Xizang,2.0,0.115,21.0,2018.0,10.0,1539753403.0,western Xizang
32.8584,90.1185,10.0,4.4,mb,77.0,3.261,0.78,us1000hehe,"238 km NW of Nagqu, China",1.8,0.075,52.0,2018.0,10.0,1539687950.0,China
34.1705,84.0333,10.0,4.6,mb,90.0,7.494,0.57,us1000hbzw,western Xizang,1.9,0.104,28.0,2018.0,10.0,1539527209.0,western Xizang
19.0329,95.6084,10.0,5.1,mb,63.0,2.186,0.76,us1000h9ws,"46 km ENE of Pyay, Myanmar",1.8,0.039,211.0,2018.0,10.0,1539167284.0,Myanmar
33.5319,89.2661,10.0,4.3,mb,111.0,4.133,0.96,us1000h895,western Xizang,1.9,0.103,27.0,2018.0,10.0,1538862385.0,western Xizang
18.9435,95.5839,10.0,4.2,mb,182.0,2.271,0.64,us1000han6,"40 km ENE of Pyay, Myanmar",2.0,0.305,3.0,2018.0,10.0,1538732596.0,Myanmar
28.7099,81.4792,10.0,4.3,mb,178.0,8.49,1.28,us1000h7ex,"18 km NW of Birendranagar, Nepal",2.0,0.169,10.0,2018.0,10.0,1538723704.0,Nepal
28.874,81.5789,10.0,4.4,mb,141.0,8.379,1.17,us1000han2,"13 km WNW of Dailekh, Nepal",2.0,0.17,10.0,2018.0,10.0,1538723291.0,Nepal
19.3133,96.2332,10.0,4.5,mb,97.0,1.631,0.85,us1000h6xu,"46 km NNW of Taungoo, Myanmar",1.9,0.121,20.0,2018.0,10.0,1538659754.0,Myanmar
9.3012,93.8022,54.7,4.6,mb,84.0,2.56,0.91,us1000h62y,"285 km SSE of Port Blair, India",7.7,0.095,33.0,2018.0,10.0,1538539781.0,India
34.0874,83.8895,10.0,4.6,mb,76.0,6.603,0.66,us1000h5ki,western Xizang,1.9,0.111,24.0,2018.0,10.0,1538476090.0,western Xizang
12.9046,92.2347,25.65,5.1,mb,77.0,1.337,0.88,us1000h4z5,"143 km NNW of Bamboo Flat, India",3.9,0.055,106.0,2018.0,10.0,1538400284.0,India
8.6511,93.5079,10.0,4.3,mb,176.0,3.079,0.98,us1000h7k5,"Nicobar Islands, India region",1.9,0.237,5.0,2018.0,9.0,1538335620.0,India region
10.4733,91.652,10.0,4.1,mb,125.0,1.59,0.78,us1000h7h5,"178 km SW of Port Blair, India",1.9,0.157,11.0,2018.0,9.0,1538209080.0,India
34.2169,80.6903,10.0,5.0,mww,29.0,6.194,0.66,us1000h3gn,"286 km E of Leh, India",1.8,0.11,8.0,2018.0,9.0,1538082799.0,India
25.777,95.0062,80.14,4.2,mb,116.0,1.668,0.65,us1000h6dw,"52 km ENE of Phek, India",5.4,0.264,4.0,2018.0,9.0,1538055347.0,India
